timestamp,171,172,173,D.156.DELTA
2025-05-05 21:45:00,2.481,18.165,18.027,0.0
2025-05-05 22:00:00,2.484,18.202,17.921,0.0
2025-05-05 22:15:00,2.499,18.218,17.731,0.0
2025-05-05 22:30:00,2.484,18.128,17.385,0.0
2025-05-05 22:45:00,2.481,18.134,17.07,0.0
2025-05-05 23:00:00,2.524,18.225,17.158,0.0
2025-05-05 23:15:00,2.495,18.283,17.093,0.0
2025-05-05 23:30:00,2.48,18.086,16.816,0.0
2025-05-05 23:45:00,2.477,17.828,16.846,0.0
2025-05-06 00:00:00,2.495,17.663,16.875,0.0
2025-05-06 00:15:00,2.484,17.42,16.758,0.0
2025-05-06 00:30:00,2.481,17.249,16.555,0.0
2025-05-06 00:45:00,2.481,17.08,16.515,0.0
2025-05-06 01:00:00,2.47,17.03,16.522,0.0
2025-05-06 01:15:00,2.469,16.868,16.45,0.0
2025-05-06 01:30:00,2.477,16.779,16.437,0.0
2025-05-06 01:45:00,2.473,16.632,16.271,0.0
2025-05-06 02:00:00,2.463,16.279,15.864,0.0
2025-05-06 02:15:00,2.466,16.128,15.652,0.0
2025-05-06 02:30:00,2.473,15.845,15.491,0.0
2025-05-06 02:45:00,2.459,15.657,15.502,0.0
2025-05-06 03:00:00,2.459,15.578,15.753,0.0
2025-05-06 03:15:00,2.484,15.468,15.802,0.0
2025-05-06 03:30:00,2.469,15.352,15.607,0.0
2025-05-06 03:45:00,2.47,15.257,15.527,0.0
2025-05-06 04:00:00,2.481,15.153,15.504,0.0
2025-05-06 04:15:00,2.481,14.964,15.317,0.0
2025-05-06 04:30:00,2.481,14.862,15.286,0.0
2025-05-06 04:45:00,2.47,14.889,15.534,0.0
2025-05-06 05:00:00,2.495,14.852,15.585,0.0
2025-05-06 05:15:00,2.496,14.731,15.268,0.0
2025-05-06 05:30:00,2.452,14.514,14.607,0.0
2025-05-06 05:45:00,3.993,14.41,14.534,0.0
2025-05-06 06:00:00,12.663,14.451,14.793,4.0
2025-05-06 06:15:00,26.913,14.686,15.319,12.0
2025-05-06 06:30:00,39.547,14.88,15.846,24.0
2025-05-06 06:45:00,51.623,14.961,16.142,36.0
2025-05-06 07:00:00,66.784,15.1,16.57,56.0
2025-05-06 07:15:00,76.785,15.227,16.849,60.0
2025-05-06 07:30:00,87.265,15.343,17.214,44.0
2025-05-06 07:45:00,106.214,15.442,17.644,84.0
2025-05-06 08:00:00,129.936,15.689,18.303,108.0
2025-05-06 08:15:00,132.019,15.937,18.589,108.0
2025-05-06 08:30:00,169.8,16.277,19.253,140.0
2025-05-06 08:45:00,289.431,16.99,20.818,212.0
2025-05-06 09:00:00,380.098,17.58,23.202,312.0
2025-05-06 09:15:00,358.859,17.652,23.542,308.0
2025-05-06 09:30:00,340.472,17.811,24.237,304.0
2025-05-06 09:45:00,481.945,18.666,26.475,384.0
2025-05-06 10:00:00,579.565,19.04,29.001,524.0
2025-05-06 10:15:00,597.908,19.442,29.518,504.0
2025-05-06 10:30:00,586.694,19.645,30.943,548.0
2025-05-06 10:45:00,446.338,19.745,27.662,388.0
2025-05-06 11:00:00,362.723,19.967,28.144,332.0
2025-05-06 11:15:00,299.213,19.714,26.582,264.0
2025-05-06 11:30:00,430.964,20.691,27.615,392.0
2025-05-06 11:45:00,543.734,21.148,30.865,492.0
2025-05-06 12:00:00,307.685,21.075,30.077,176.0
2025-05-06 12:15:00,284.774,21.163,28.595,268.0
2025-05-06 12:30:00,419.64,22.751,30.803,344.0
2025-05-06 12:45:00,327.906,22.17,32.055,304.0
2025-05-06 13:00:00,294.126,22.816,30.944,272.0
2025-05-06 13:15:00,524.185,23.948,33.82,360.0
2025-05-06 13:30:00,502.553,24.438,39.259,472.0
2025-05-06 13:45:00,433.331,25.75,38.63,392.0
2025-05-06 14:00:00,458.625,26.166,37.078,360.0
2025-05-06 14:15:00,722.629,27.403,40.797,520.0
2025-05-06 14:30:00,652.019,26.673,46.364,600.0
2025-05-06 14:45:00,549.627,25.196,38.974,432.0
2025-05-06 15:00:00,611.047,25.345,42.241,556.0
2025-05-06 15:15:00,643.149,25.348,40.017,516.0
2025-05-06 15:30:00,818.799,26.135,45.633,720.0
2025-05-06 15:45:00,766.717,26.922,47.322,648.0
2025-05-06 16:00:00,461.566,25.849,41.651,376.0
2025-05-06 16:15:00,410.986,25.512,36.319,344.0
2025-05-06 16:30:00,616.035,26.021,37.695,352.0
2025-05-06 16:45:00,548.186,26.366,40.069,520.0
2025-05-06 17:00:00,378.789,26.421,37.274,344.0
2025-05-06 17:15:00,223.501,26.33,33.176,200.0
2025-05-06 17:30:00,194.302,26.274,30.763,172.0
2025-05-06 17:45:00,162.775,25.704,29.386,140.0
2025-05-06 18:00:00,125.568,25.174,27.632,112.0
2025-05-06 18:15:00,105.82,24.201,26.342,88.0
2025-05-06 18:30:00,92.241,23.82,25.628,76.0
2025-05-06 18:45:00,80.32,23.601,24.882,64.0
2025-05-06 19:00:00,79.114,23.871,24.549,60.0
2025-05-06 19:15:00,50.631,23.43,23.599,36.0
2025-05-06 19:30:00,49.737,24.032,22.46,32.0
2025-05-06 19:45:00,34.733,23.171,22.161,20.0
2025-05-06 20:00:00,13.892,22.214,21.019,8.0
2025-05-06 20:15:00,3.608,21.102,19.587,0.0
2025-05-06 20:30:00,2.473,20.602,18.511,0.0
2025-05-06 20:45:00,2.481,19.818,17.879,0.0
2025-05-06 21:00:00,2.477,18.941,17.14,0.0
2025-05-06 21:15:00,2.48,19.122,16.939,0.0
2025-05-06 21:30:00,2.477,18.285,16.344,0.0
2025-05-06 21:45:00,2.462,17.705,15.874,0.0
2025-05-06 22:00:00,2.48,17.203,15.442,0.0
2025-05-06 22:15:00,2.469,17.772,16.653,0.0
2025-05-06 22:30:00,2.473,18.263,17.646,0.0
2025-05-06 22:45:00,2.491,18.95,18.208,0.0
2025-05-06 23:00:00,2.491,18.611,17.814,0.0
2025-05-06 23:15:00,2.484,18.77,17.363,0.0
2025-05-06 23:30:00,2.491,18.07,17.115,0.0
2025-05-06 23:45:00,2.48,18.06,17.334,0.0
2025-05-07 00:00:00,2.484,17.768,16.895,0.0
2025-05-07 00:15:00,2.491,18.068,17.433,0.0
2025-05-07 00:30:00,2.481,17.804,17.381,0.0
2025-05-07 00:45:00,2.477,18.102,17.011,0.0
2025-05-07 01:00:00,2.477,17.269,16.288,0.0
2025-05-07 01:15:00,2.466,17.219,15.987,0.0
2025-05-07 01:30:00,2.473,16.8,15.688,0.0
2025-05-07 01:45:00,2.463,16.535,15.185,0.0
2025-05-07 02:00:00,2.484,15.969,14.557,0.0
2025-05-07 02:15:00,2.437,15.783,14.38,0.0
2025-05-07 02:30:00,2.459,15.914,15.019,0.0
2025-05-07 02:45:00,2.451,16.216,15.611,0.0
2025-05-07 03:00:00,2.47,16.518,16.357,0.0
2025-05-07 03:15:00,2.477,17.229,16.912,0.0
2025-05-07 03:30:00,2.477,17.175,16.687,0.0
2025-05-07 03:45:00,2.484,17.21,16.073,0.0
2025-05-07 04:00:00,2.495,17.139,15.588,0.0
2025-05-07 04:15:00,2.481,16.739,14.903,0.0
2025-05-07 04:30:00,2.477,16.478,14.625,0.0
2025-05-07 04:45:00,2.466,16.235,14.358,0.0
2025-05-07 05:00:00,2.455,16.044,13.913,0.0
2025-05-07 05:15:00,2.477,15.808,13.537,0.0
2025-05-07 05:30:00,2.618,15.518,12.899,0.0
2025-05-07 05:45:00,6.198,15.178,12.705,0.0
2025-05-07 06:00:00,23.014,15.302,12.767,4.0
2025-05-07 06:15:00,41.244,15.671,13.428,28.0
2025-05-07 06:30:00,36.859,15.93,13.987,24.0
2025-05-07 06:45:00,57.117,16.3,14.293,40.0
2025-05-07 07:00:00,47.392,16.354,14.28,32.0
2025-05-07 07:15:00,85.251,16.566,14.385,64.0
2025-05-07 07:30:00,145.628,17.178,15.245,100.0
2025-05-07 07:45:00,242.409,18.382,17.432,180.0
2025-05-07 08:00:00,220.865,19.147,18.064,180.0
2025-05-07 08:15:00,287.137,20.498,20.744,140.0
2025-05-07 08:30:00,403.361,21.638,25.547,352.0
2025-05-07 08:45:00,244.526,20.306,24.445,232.0
2025-05-07 09:00:00,246.78,20.261,23.732,216.0
2025-05-07 09:15:00,196.529,20.327,23.889,192.0
2025-05-07 09:30:00,177.371,20.43,23.732,136.0
2025-05-07 09:45:00,278.205,21.131,25.944,236.0
2025-05-07 10:00:00,545.728,22.293,30.902,428.0
2025-05-07 10:15:00,669.624,23.261,36.423,592.0
2025-05-07 10:30:00,559.293,23.892,35.663,460.0
2025-05-07 10:45:00,717.354,24.111,39.121,580.0
2025-05-07 11:00:00,475.228,24.436,37.875,404.0
2025-05-07 11:15:00,564.009,25.016,35.367,408.0
2025-05-07 11:30:00,622.779,25.557,39.579,524.0
2025-05-07 11:45:00,706.584,25.132,37.217,552.0
2025-05-07 12:00:00,811.807,26.897,45.805,636.0
2025-05-07 12:15:00,858.874,26.843,45.875,688.0
2025-05-07 12:30:00,885.072,27.592,45.967,732.0
2025-05-07 12:45:00,839.859,28.232,47.482,472.0
2025-05-07 13:00:00,928.856,27.524,47.521,692.0
2025-05-07 13:15:00,693.685,27.701,43.928,456.0
2025-05-07 13:30:00,868.303,28.852,46.854,772.0
2025-05-07 13:45:00,1019.78,29.205,46.488,816.0
2025-05-07 14:00:00,1022.067,29.312,48.238,884.0
2025-05-07 14:15:00,1028.588,29.004,47.316,804.0
2025-05-07 14:30:00,840.732,28.903,47.567,720.0
2025-05-07 14:45:00,535.013,27.772,39.216,464.0
2025-05-07 15:00:00,324.103,27.281,33.701,236.0
2025-05-07 15:15:00,329.487,26.969,31.4,264.0
2025-05-07 15:30:00,315.169,26.857,33.833,284.0
2025-05-07 15:45:00,255.68,26.045,30.187,180.0
2025-05-07 16:00:00,262.741,22.463,28.27,236.0
2025-05-07 16:15:00,195.877,20.623,24.004,164.0
2025-05-07 16:30:00,306.892,19.149,22.448,264.0
2025-05-07 16:45:00,578.494,19.928,27.0,524.0
2025-05-07 17:00:00,462.948,20.471,26.853,384.0
2025-05-07 17:15:00,372.756,20.062,25.254,296.0
2025-05-07 17:30:00,426.356,20.415,27.102,272.0
2025-05-07 17:45:00,180.9,19.027,22.32,192.0
2025-05-07 18:00:00,168.292,18.925,21.508,128.0
2025-05-07 18:15:00,189.792,19.001,22.14,168.0
2025-05-07 18:30:00,85.639,18.637,20.642,76.0
2025-05-07 18:45:00,61.799,18.557,19.894,44.0
2025-05-07 19:00:00,63.052,18.477,19.541,48.0
2025-05-07 19:15:00,47.814,18.304,19.098,32.0
2025-05-07 19:30:00,38.039,18.369,18.643,24.0
2025-05-07 19:45:00,26.432,18.649,18.634,12.0
2025-05-07 20:00:00,11.05,17.706,17.914,4.0
2025-05-07 20:15:00,4.04,17.392,17.426,0.0
2025-05-07 20:30:00,2.484,17.074,17.119,0.0
2025-05-07 20:45:00,2.491,16.876,16.884,0.0
2025-05-07 21:00:00,2.477,16.65,16.711,0.0
2025-05-07 21:15:00,2.491,16.472,16.378,0.0
2025-05-07 21:30:00,2.484,16.429,16.281,0.0
2025-05-07 21:45:00,2.481,16.457,16.912,0.0
2025-05-07 22:00:00,2.477,16.238,16.858,0.0
2025-05-07 22:15:00,2.484,15.97,16.553,0.0
2025-05-07 22:30:00,2.491,15.798,16.307,0.0
2025-05-07 22:45:00,2.463,15.797,16.371,0.0
2025-05-07 23:00:00,2.459,15.649,16.186,0.0
2025-05-07 23:15:00,2.441,14.674,15.0,0.0
2025-05-07 23:30:00,2.43,14.429,14.1,0.0
2025-05-07 23:45:00,2.431,14.583,13.903,0.0
2025-05-08 00:00:00,2.428,14.532,13.681,0.0
2025-05-08 00:15:00,2.451,14.576,13.649,0.0
2025-05-08 00:30:00,2.443,14.483,13.428,0.0
2025-05-08 00:45:00,2.462,14.383,13.099,0.0
2025-05-08 01:00:00,2.459,14.155,12.788,0.0
2025-05-08 01:15:00,2.424,14.0,12.745,0.0
2025-05-08 01:30:00,2.436,13.86,12.872,0.0
2025-05-08 01:45:00,2.448,13.865,13.078,0.0
2025-05-08 02:00:00,2.454,13.922,13.272,0.0
2025-05-08 02:15:00,2.473,13.999,13.557,0.0
2025-05-08 02:30:00,2.466,14.075,13.727,0.0
2025-05-08 02:45:00,2.452,14.031,13.921,0.0
2025-05-08 03:00:00,2.433,13.999,13.957,0.0
2025-05-08 03:15:00,2.428,13.889,13.759,0.0
2025-05-08 03:30:00,2.433,13.849,13.751,0.0
2025-05-08 03:45:00,2.462,13.806,13.77,0.0
2025-05-08 04:00:00,2.454,13.765,13.824,0.0
2025-05-08 04:15:00,2.441,13.79,13.95,0.0
2025-05-08 04:30:00,2.455,13.78,14.024,0.0
2025-05-08 04:45:00,2.448,13.727,13.996,0.0
2025-05-08 05:00:00,2.437,13.714,13.96,0.0
2025-05-08 05:15:00,2.437,13.746,14.103,0.0
2025-05-08 05:30:00,2.52,13.724,14.149,0.0
2025-05-08 05:45:00,3.943,13.699,14.153,0.0
2025-05-08 06:00:00,6.245,13.687,14.228,0.0
2025-05-08 06:15:00,10.618,13.702,14.332,0.0
2025-05-08 06:30:00,20.972,13.793,14.587,8.0
2025-05-08 06:45:00,21.387,13.926,14.865,8.0
2025-05-08 07:00:00,26.236,13.982,14.954,12.0
2025-05-08 07:15:00,59.303,14.143,15.62,28.0
2025-05-08 07:30:00,76.552,14.43,16.531,60.0
2025-05-08 07:45:00,104.478,14.625,16.944,76.0
2025-05-08 08:00:00,116.544,14.962,17.798,96.0
2025-05-08 08:15:00,136.174,15.183,18.36,124.0
2025-05-08 08:30:00,126.272,15.171,17.938,108.0
2025-05-08 08:45:00,175.28,15.754,19.016,140.0
2025-05-08 09:00:00,235.921,16.456,20.502,196.0
2025-05-08 09:15:00,306.14,17.108,22.739,272.0
2025-05-08 09:30:00,332.118,17.799,24.124,296.0
2025-05-08 09:45:00,349.405,18.366,24.802,308.0
2025-05-08 10:00:00,475.697,18.985,26.522,404.0
2025-05-08 10:15:00,522.806,19.636,29.523,468.0
2025-05-08 10:30:00,482.253,20.022,30.259,444.0
2025-05-08 10:45:00,575.502,21.233,30.763,476.0
2025-05-08 11:00:00,830.593,22.772,36.634,684.0
2025-05-08 11:15:00,849.676,23.52,42.585,736.0
2025-05-08 11:30:00,373.591,23.875,36.087,300.0
2025-05-08 11:45:00,446.178,22.821,31.966,392.0
2025-05-08 12:00:00,415.842,23.119,32.791,348.0
2025-05-08 12:15:00,399.937,22.381,33.207,340.0
2025-05-08 12:30:00,419.828,23.9,32.7,376.0
2025-05-08 12:45:00,500.392,24.375,34.79,288.0
2025-05-08 13:00:00,849.494,25.4,40.88,660.0
2025-05-08 13:15:00,679.321,25.541,48.577,728.0
2025-05-08 13:30:00,820.619,25.728,43.285,716.0
2025-05-08 13:45:00,367.582,24.03,37.39,372.0
2025-05-08 14:00:00,359.574,23.828,31.914,300.0
2025-05-08 14:15:00,462.477,24.577,33.491,392.0
2025-05-08 14:30:00,488.386,24.78,36.041,456.0
2025-05-08 14:45:00,285.8,24.465,31.178,244.0
2025-05-08 15:00:00,445.078,24.424,32.698,376.0
2025-05-08 15:15:00,277.216,24.663,32.103,252.0
2025-05-08 15:30:00,286.708,24.767,30.393,256.0
2025-05-08 15:45:00,258.118,24.466,29.842,220.0
2025-05-08 16:00:00,673.149,25.762,36.554,560.0
2025-05-08 16:15:00,395.723,24.851,37.587,340.0
2025-05-08 16:30:00,424.066,25.852,34.236,372.0
2025-05-08 16:45:00,363.121,25.32,33.2,200.0
2025-05-08 17:00:00,237.492,24.357,30.709,212.0
2025-05-08 17:15:00,181.337,23.981,28.262,160.0
2025-05-08 17:30:00,253.956,23.142,26.701,196.0
2025-05-08 17:45:00,382.311,23.984,28.352,288.0
2025-05-08 18:00:00,303.411,23.842,29.252,240.0
2025-05-08 18:15:00,283.55,24.501,28.339,232.0
2025-05-08 18:30:00,212.655,25.136,27.988,192.0
2025-05-08 18:45:00,93.951,23.729,25.195,80.0
2025-05-08 19:00:00,111.993,23.114,23.662,88.0
2025-05-08 19:15:00,94.841,22.766,23.021,80.0
2025-05-08 19:30:00,59.529,21.793,21.877,48.0
2025-05-08 19:45:00,24.759,20.565,20.36,12.0
2025-05-08 20:00:00,14.525,19.445,18.946,4.0
2025-05-08 20:15:00,6.467,18.519,17.81,0.0
2025-05-08 20:30:00,2.632,17.86,17.161,0.0
2025-05-08 20:45:00,2.462,17.588,17.073,0.0
2025-05-08 21:00:00,2.441,17.449,16.838,0.0
2025-05-08 21:15:00,2.452,17.251,16.613,0.0
2025-05-08 21:30:00,2.451,17.122,16.94,0.0
2025-05-08 21:45:00,2.448,16.857,16.866,0.0
2025-05-08 22:00:00,2.466,16.813,16.68,0.0
2025-05-08 22:15:00,2.448,16.594,16.527,0.0
2025-05-08 22:30:00,2.459,16.265,16.379,0.0
2025-05-08 22:45:00,2.473,15.961,16.175,0.0
2025-05-08 23:00:00,2.462,15.848,16.059,0.0
2025-05-08 23:15:00,2.433,15.866,16.016,0.0
2025-05-08 23:30:00,2.452,15.815,15.953,0.0
2025-05-08 23:45:00,2.47,15.67,15.84,0.0
2025-05-09 00:00:00,2.477,15.472,15.646,0.0
2025-05-09 00:15:00,2.465,15.676,15.574,0.0
2025-05-09 00:30:00,2.499,15.371,15.395,0.0
2025-05-09 00:45:00,2.446,14.813,15.135,0.0
2025-05-09 01:00:00,2.436,14.755,14.932,0.0
2025-05-09 01:15:00,2.448,14.834,14.793,0.0
2025-05-09 01:30:00,2.466,14.743,14.702,0.0
2025-05-09 01:45:00,2.455,14.85,14.789,0.0
2025-05-09 02:00:00,2.473,14.976,14.986,0.0
2025-05-09 02:15:00,2.452,15.078,15.072,0.0
2025-05-09 02:30:00,2.454,15.209,15.167,0.0
2025-05-09 02:45:00,2.452,15.342,15.303,0.0
2025-05-09 03:00:00,2.454,15.536,15.422,0.0
2025-05-09 03:15:00,2.449,15.488,15.503,0.0
2025-05-09 03:30:00,2.428,15.537,15.589,0.0
2025-05-09 03:45:00,2.43,15.551,15.699,0.0
2025-05-09 04:00:00,2.461,15.58,15.764,0.0
2025-05-09 04:15:00,2.487,15.591,15.901,0.0
2025-05-09 04:30:00,2.448,15.671,15.979,0.0
2025-05-09 04:45:00,2.441,15.696,15.997,0.0
2025-05-09 05:00:00,2.47,15.697,16.001,0.0
2025-05-09 05:15:00,2.455,15.552,15.942,0.0
2025-05-09 05:30:00,2.517,15.369,15.786,0.0
2025-05-09 05:45:00,3.65,15.302,15.717,0.0
2025-05-09 06:00:00,7.295,15.322,15.731,0.0
2025-05-09 06:15:00,12.646,15.291,15.765,0.0
2025-05-09 06:30:00,23.967,15.471,16.013,8.0
2025-05-09 06:45:00,29.484,15.607,16.392,16.0
2025-05-09 07:00:00,33.51,15.67,16.681,24.0
2025-05-09 07:15:00,15.753,14.88,16.106,0.0
2025-05-09 07:30:00,17.37,13.292,14.47,4.0
2025-05-09 07:45:00,28.322,13.147,14.302,12.0
2025-05-09 08:00:00,31.587,13.152,14.401,24.0
2025-05-09 08:15:00,44.501,13.267,14.759,32.0
2025-05-09 08:30:00,47.993,13.361,15.046,36.0
2025-05-09 08:45:00,68.025,13.233,15.12,52.0
2025-05-09 09:00:00,82.667,13.124,15.197,72.0
2025-05-09 09:15:00,77.369,12.373,14.276,68.0
2025-05-09 09:30:00,103.75,11.953,14.147,92.0
2025-05-09 09:45:00,114.055,11.984,14.391,112.0
2025-05-09 10:00:00,147.062,12.578,14.605,132.0
2025-05-09 10:15:00,154.338,13.32,15.925,152.0
2025-05-09 10:30:00,144.133,13.432,16.146,132.0
2025-05-09 10:45:00,121.24,13.584,16.614,116.0
2025-05-09 11:00:00,113.441,13.931,16.397,104.0
2025-05-09 11:15:00,143.62,14.424,17.081,140.0
2025-05-09 11:30:00,206.653,14.743,17.905,192.0
2025-05-09 11:45:00,270.14,15.411,19.717,260.0
2025-05-09 12:00:00,308.488,15.954,21.183,184.0
2025-05-09 12:15:00,390.76,16.255,23.196,380.0
2025-05-09 12:30:00,601.008,16.807,25.311,492.0
2025-05-09 12:45:00,490.815,17.126,27.611,528.0
2025-05-09 13:00:00,188.155,15.98,21.092,180.0
2025-05-09 13:15:00,233.976,15.754,19.693,200.0
2025-05-09 13:30:00,277.436,16.126,20.959,268.0
2025-05-09 13:45:00,185.117,15.95,20.344,180.0
2025-05-09 14:00:00,178.509,15.975,19.801,156.0
2025-05-09 14:15:00,306.89,16.694,21.579,276.0
2025-05-09 14:30:00,327.912,17.05,22.543,304.0
2025-05-09 14:45:00,276.004,17.09,22.582,272.0
2025-05-09 15:00:00,211.181,17.068,21.281,192.0
2025-05-09 15:15:00,219.7,17.006,21.401,212.0
2025-05-09 15:30:00,215.262,17.085,21.456,204.0
2025-05-09 15:45:00,227.456,17.155,21.575,212.0
2025-05-09 16:00:00,333.249,17.36,23.193,312.0
2025-05-09 16:15:00,220.254,17.122,22.074,132.0
2025-05-09 16:30:00,211.094,17.016,21.165,188.0
2025-05-09 16:45:00,161.001,16.947,20.767,172.0
2025-05-09 17:00:00,131.074,16.602,19.441,116.0
2025-05-09 17:15:00,118.441,16.455,19.057,100.0
2025-05-09 17:30:00,107.88,16.368,18.876,100.0
2025-05-09 17:45:00,125.439,16.269,18.585,104.0
2025-05-09 18:00:00,171.218,16.533,19.267,140.0
2025-05-09 18:15:00,133.688,16.245,18.793,112.0
2025-05-09 18:30:00,95.222,16.01,18.093,80.0
2025-05-09 18:45:00,45.664,15.62,17.014,36.0
2025-05-09 19:00:00,36.478,15.181,16.259,20.0
2025-05-09 19:15:00,42.968,15.031,16.188,32.0
2025-05-09 19:30:00,28.249,14.756,15.774,16.0
2025-05-09 19:45:00,19.579,14.441,15.302,4.0
2025-05-09 20:00:00,14.775,14.021,14.753,4.0
2025-05-09 20:15:00,9.095,13.578,14.123,0.0
2025-05-09 20:30:00,4.777,13.222,13.645,0.0
2025-05-09 20:45:00,2.441,12.728,12.923,0.0
2025-05-09 21:00:00,2.448,12.532,13.016,0.0
2025-05-09 21:15:00,2.473,12.425,12.973,0.0
2025-05-09 21:30:00,2.443,12.259,12.785,0.0
2025-05-09 21:45:00,2.415,11.996,12.444,0.0
2025-05-09 22:00:00,2.447,11.591,11.862,0.0
2025-05-09 22:15:00,2.412,11.153,11.193,0.0
2025-05-09 22:30:00,2.415,10.908,11.061,0.0
2025-05-09 22:45:00,2.428,10.75,11.064,0.0
2025-05-09 23:00:00,2.409,10.532,10.636,0.0
2025-05-09 23:15:00,2.415,10.572,10.739,0.0
2025-05-09 23:30:00,2.407,10.657,10.901,0.0
2025-05-09 23:45:00,2.41,10.727,11.013,0.0
2025-05-10 00:00:00,2.394,10.656,10.971,0.0
2025-05-10 00:15:00,2.394,10.522,10.67,0.0
2025-05-10 00:30:00,2.379,10.556,10.856,0.0
2025-05-10 00:45:00,2.405,10.646,10.918,0.0
2025-05-10 01:00:00,2.398,10.761,11.085,0.0
2025-05-10 01:15:00,2.408,10.873,11.131,0.0
2025-05-10 01:30:00,2.412,10.926,11.178,0.0
2025-05-10 01:45:00,2.398,10.915,11.213,0.0
2025-05-10 02:00:00,2.412,10.927,11.15,0.0
2025-05-10 02:15:00,2.42,10.995,11.091,0.0
2025-05-10 02:30:00,2.404,11.056,11.144,0.0
2025-05-10 02:45:00,2.412,10.979,11.197,0.0
2025-05-10 03:00:00,2.419,10.905,11.229,0.0
2025-05-10 03:15:00,2.428,10.888,11.092,0.0
2025-05-10 03:30:00,2.447,10.792,10.992,0.0
2025-05-10 03:45:00,2.412,10.871,11.162,0.0
2025-05-10 04:00:00,2.383,10.933,11.27,0.0
2025-05-10 04:15:00,2.397,10.928,11.334,0.0
2025-05-10 04:30:00,2.401,10.913,11.372,0.0
2025-05-10 04:45:00,2.4,10.892,11.332,0.0
2025-05-10 05:00:00,2.413,10.833,11.279,0.0
2025-05-10 05:15:00,2.408,10.789,11.258,0.0
2025-05-10 05:30:00,2.415,10.738,11.212,0.0
2025-05-10 05:45:00,2.522,10.71,11.208,0.0
2025-05-10 06:00:00,3.975,10.683,11.226,0.0
2025-05-10 06:15:00,5.646,10.662,11.229,0.0
2025-05-10 06:30:00,8.628,10.681,11.248,0.0
2025-05-10 06:45:00,14.199,10.692,11.309,0.0
2025-05-10 07:00:00,22.445,10.736,11.507,12.0
2025-05-10 07:15:00,36.336,10.891,11.947,28.0
2025-05-10 07:30:00,27.301,10.968,12.068,12.0
2025-05-10 07:45:00,43.084,11.123,12.369,36.0
2025-05-10 08:00:00,53.71,11.314,12.928,28.0
2025-05-10 08:15:00,56.835,11.478,13.225,48.0
2025-05-10 08:30:00,53.747,11.569,13.233,44.0
2025-05-10 08:45:00,54.171,11.833,13.583,48.0
2025-05-10 09:00:00,72.841,12.044,13.988,56.0
2025-05-10 09:15:00,94.819,12.294,14.709,80.0
2025-05-10 09:30:00,169.119,12.605,16.38,144.0
2025-05-10 09:45:00,260.777,13.239,18.682,232.0
2025-05-10 10:00:00,288.276,13.774,20.692,272.0
2025-05-10 10:15:00,227.271,13.959,20.622,232.0
2025-05-10 10:30:00,201.832,14.678,19.96,184.0
2025-05-10 10:45:00,221.469,14.792,20.577,208.0
2025-05-10 11:00:00,253.788,15.237,21.715,240.0
2025-05-10 11:15:00,272.212,16.066,22.606,248.0
2025-05-10 11:30:00,318.685,17.045,24.262,296.0
2025-05-10 11:45:00,413.621,18.485,27.03,376.0
2025-05-10 12:00:00,514.523,18.867,29.88,464.0
2025-05-10 12:15:00,528.522,19.888,33.854,472.0
2025-05-10 12:30:00,445.549,20.509,32.12,404.0
2025-05-10 12:45:00,394.279,20.434,29.619,364.0
2025-05-10 13:00:00,470.873,20.715,29.379,428.0
2025-05-10 13:15:00,413.792,20.626,29.361,252.0
2025-05-10 13:30:00,341.334,20.057,27.238,324.0
2025-05-10 13:45:00,330.196,20.29,25.81,308.0
2025-05-10 14:00:00,460.061,20.706,25.719,352.0
2025-05-10 14:15:00,996.711,21.635,35.976,768.0
2025-05-10 14:30:00,753.512,21.785,39.971,696.0
2025-05-10 14:45:00,418.879,20.91,29.079,380.0
2025-05-10 15:00:00,469.557,20.581,26.993,420.0
2025-05-10 15:15:00,325.89,19.724,25.499,296.0
2025-05-10 15:30:00,281.985,18.49,22.277,252.0
2025-05-10 15:45:00,386.13,19.087,23.428,320.0
2025-05-10 16:00:00,476.137,19.766,27.019,436.0
2025-05-10 16:15:00,380.827,19.145,25.332,312.0
2025-05-10 16:30:00,359.695,18.817,25.419,304.0
2025-05-10 16:45:00,250.796,18.107,22.056,232.0
2025-05-10 17:00:00,193.848,17.691,20.269,168.0
2025-05-10 17:15:00,180.656,17.501,20.142,160.0
2025-05-10 17:30:00,141.564,17.058,19.175,124.0
2025-05-10 17:45:00,120.664,16.889,18.367,64.0
2025-05-10 18:00:00,119.85,16.48,18.221,112.0
2025-05-10 18:15:00,80.35,16.169,17.554,72.0
2025-05-10 18:30:00,65.926,15.962,16.817,56.0
2025-05-10 18:45:00,70.875,15.757,16.394,52.0
2025-05-10 19:00:00,65.676,15.745,16.419,52.0
2025-05-10 19:15:00,53.667,15.538,16.024,40.0
2025-05-10 19:30:00,57.986,16.679,15.812,36.0
2025-05-10 19:45:00,45.974,17.966,15.534,28.0
2025-05-10 20:00:00,22.742,16.247,13.857,12.0
2025-05-10 20:15:00,7.682,14.199,11.851,0.0
2025-05-10 20:30:00,2.705,12.794,10.293,0.0
2025-05-10 20:45:00,2.387,11.863,9.329,0.0
2025-05-10 21:00:00,2.386,11.173,8.868,0.0
2025-05-10 21:15:00,2.394,10.925,9.436,0.0
2025-05-10 21:30:00,2.39,11.0,9.795,0.0
2025-05-10 21:45:00,2.397,10.619,8.987,0.0
